review_id,course_id,review_text,rating,professor,date,review_year,source,is_recent,evidence_weight
CMSC216_430,CMSC216,"Herman is a great 132 teacher, but for the love of god, he CANNOT teach 216. 216 is already a hard course, but herman will make it harder. He will make it a living hell. Unannounced worksheets in every other lecture/discussion that if you miss enough can bring your grade down more than a project. Exams are nothing like practice material. Save yourself the trouble and avoid herman at all cost",1,Larry Herman,2025-05-07T19:34:19.326736Z,2025,PlanetTerp,1,1.0
CMSC216_429,CMSC216,"I would absolutely take Kauffman again--you can absolutely tell he loves teaching and his students, and he comes off as very approachable (which is really nice when you have a question, over email or in person). The class / projects / tests are hard, but it's absolutely worth the time and effort. Has a really good engagement point system that gives you some grace on late project submissions if you, again, put in the effort. Very well organized system, posts all his slides, records all his lectures, etc. etc.",5,Christopher Kauffman,2025-05-06T21:02:17.902285Z,2025,PlanetTerp,1,1.0
CMSC216_428,CMSC216,"Decent lecturer. Can be condescending and say things are ""easy"" or ""simple"" about concepts students see for the first time which is not helpful to students learning. Released project 4 over a week late with a short deadline and project had so much testing bugs and issues that Piazza had hundreds of posts. Not sure why there are such high reviews.",3,Christopher Kauffman,2025-05-04T16:20:07.469631Z,2025,PlanetTerp,1,1.0
CMSC216_427,CMSC216,no way people are giving this dude above 3 stars- the most boring lectures the weirdest exams with a mean and median of 60 please don't take him save yourself he doesn't teach jack expects you to read entire chapters before coming to lecture its a self learn class with ass exams,1,Larry Herman,2025-04-30T23:54:10.707430Z,2025,PlanetTerp,1,1.0
CMSC250_526,CMSC250,"Amazing professor. Teaches well and is very passionate. Quizzes were easy, and the midterms + final were all fair.",5,Fawzi Emad,2026-03-11T16:20:04.849814Z,2026,PlanetTerp,1,1.0
CMSC250_525,CMSC250,"THE GOAT! Very good lecturer, the quizzes are very similar to the homework and worksheets. Even his exams aren't very difficult if you do the problems from class and discussions. He does speak a bit fast, but it's a fun class, and he's super funny! Honestly, the reason why I got a bad grade was mostly on me.",5,Fawzi Emad,2026-02-04T23:44:41.313418Z,2026,PlanetTerp,1,1.0
CMSC250_524,CMSC250,"Fawzi is a very good lecturer and breaks down topics very well. The quizzes and tests are honestly not very difficult, and there are never any surprises. Make sure you come to every class and pay attention during lecture, which is easy to do considering that Fawzi is an entertaining lecturer. Getting the grade you want shouldn't be too hard as long as you spend a bit of time reviewing for each test and go to discussion.",5,Fawzi Emad,2026-01-12T16:30:07.378182Z,2026,PlanetTerp,1,1.0
CMSC250_523,CMSC250,Very good lecturer. The negative reviews are just people coping. His expectations for the most part are reasonable for a proof writing class and the few times they're not it's not really a big deal; his rules aren't hard to follow. As long as you do the homework and pay attention in class to the examples you will do fine on the exams.,5,Fawzi Emad,2025-12-29T18:14:50.749745Z,2025,PlanetTerp,1,1.0
CMSC250_522,CMSC250,"Pretty awesome guy, and I'm sure he's a great professor, but just not for 250. His lectures usually fall into one of two categories: a) Way too simple to learn anything meaningful b) Far out of scope of the class, and moreso on 351 topics and beyond. He emphasizes when he does this that these things won't be tested and are just good to know, but it takes away from actual 250 instruction heavily. This is another class where you'll probably get a useless discussion TA, but you still need to go for the weekly quizzes. Not a terrible class by any means, but with Teli, you might have to learn a lot of the content elsewhere (Justin's notes are still available online).",3,Mohammad Nayeem Teli,2025-12-28T18:20:54.967376Z,2025,PlanetTerp,1,1.0
CMSC250_521,CMSC250,"I don't understand why so many people dislike Fawzi. Personally, I think that he's an amazing lecturer who sets up all of his students for success. He explains everything very thoroughly, and has great lecture slides/examples. His lectures can get boring sometimes, but they're usually fine. His quizzes are very similar in difficulty, if not slightly easier, than the homework questions. Some of his exam questions are sometimes confusing, but they are also very similar in difficulty to homework questions and very doable. All of his exams and quizzes are usually graded within a few days, and the TAs provide pretty thorough feedback on Gradescope. The only reason that I ended with an A- instead of an A or A+ is because I stopped going to classes (got lazy lmao) after Exam #1. Though I was able to still do fine by studying the lecture slides, doing the homework, and asking ChatGPT for help, I recommend just going to lectures to keep yourself sane. Also, even though he said there were many students doing amazing in his class, my 88.3 still became an A-",5,Fawzi Emad,2025-12-27T05:19:12.599055Z,2025,PlanetTerp,1,1.0
CMSC250_520,CMSC250,"I think Teli is alright, but still a good choice for 250. He doesn't explain things very clearly, but he makes up for this by going through a lot of examples in depth during lecture. You're left with a strong understanding on how to answer questions correctly, but with hazy knowledge on why you format the steps in the way you're supposed to, especially since some of the TAs will format their proofs or answer problems a bit differently than Teli did. It's not a problem for most of the semester--the midterms are incredibly easy, easier than the practice exams. The content in the course only really gets difficult between the second midterm and the final, and since the final isn't cumulative, there's no easy content from the beginning to pad it; but still very doable if you study well. The quizzes are sometimes easy, sometimes difficult--definitely study for those, especially as you get further into the semester. Homeworks are challenging, so don't slack off on those either. Overall, the negatives of his lecturing style don't really show themselves until you reach the end of the course, and even then just skimming the recommended textbook helps solidify the things he doesn't go over as much. I complain about his lecturing style a lot, but honestly he is a solid choice for 250 and I would recommend; put in the work, and it's not difficult to get an A.",4,Mohammad Nayeem Teli,2025-12-26T00:15:32.803889Z,2025,PlanetTerp,1,1.0
CMSC250_519,CMSC250,"Fall 2025 Pros: - Very funny and engaging guy. Seems like a cool guy to just hang out with - Explanations are very clear - Expectations for proof formats are very clear. He makes it very clear what you will need to do to get all the points on proofs - Homeworks are not graded, and keys are posted, giving you more flexibility - If you do all the homeworks and discussion worksheets, you will be fine. No outside practice needed. Cons: - Grading is potentially challenging: 80% exams, 20% quizzes - Weekly scheduled/announced (not pop) quizzes in discussion, but all of them are fair and reflect what is on the homework (either the most recent one, or the second to most recent one) Other: - Lectures are not recorded, as Fawzi expects everyone to come to class. But of all the lecturers I’ve had at UMD, Fawzi has the most valuable lectures, so I wouldn’t skip. Grade Statistics Exam 1: Median: 88% Exam 2: Median: 87% Exam 3: Median: 78% Final: Median: 76% Median course grade: 82% (~35% of people get A’s) Overall definitely take Fawzi. He teaches very well, makes it easy to do well, and is a chill/funny guy.",5,Fawzi Emad,2025-12-25T11:36:55.884257Z,2025,PlanetTerp,1,1.0
CMSC250_518,CMSC250,"Pretty good professor! Lectures aren't super engaging but they get the job done. Concepts are explained pretty clearly and while I did leave some lectures confused, I found rewatching the recordings always helped me understand the material. All lectures were recorded and his handwritten notes showed up in the recording and they were also posted as pdfs to canvas. Homeworks were a bit difficult but were VERY helpful in preparing students for the exams. He gives weekly quizzes in discussions, always on Wednesday's, and these were alright. The pressure of a weekly quiz does force you to stay on top of the material which sounds bad but I felt it made it so that I barley had to study for the midterms since I had put effort into learning the material for the quizzes. The exams themselves are not overly difficult, they do reflect what's taught and have very fair grading. He also rounded up grades if you were 1% away from a different letter grade, and while that didn't benefit me, it was still very generous of him to do. In general, Teli is a very good professor and worth taking!",5,Mohammad Nayeem Teli,2025-12-24T19:50:15.090645Z,2025,PlanetTerp,1,1.0
CMSC250_517,CMSC250,"Great professor, great lecturer, and very enthusiastic about teaching the course content. You'll find that attending every lecture and discussion ensures you are gonna succeed in the class, and the weekly quizzes make it easy for you to stay on track with the content. Fawzi makes 250 easy by doing examples in class, and teaching you the general gist of the content and proofs in lecture. P.S. Fawzi can often be a pretty harsh grader, so go to TA office hours to understand where people often loose points in the exams and quizzes.",5,Fawzi Emad,2025-12-23T04:37:26.340220Z,2025,PlanetTerp,1,1.0
CMSC250_516,CMSC250,"I took this course in spring 2025 and I can truly say that Fawzi was one of the best lecturers I've had at UMD. I learned so much from attending lecture and he explained topics very well. He would make explanations of topics very thorough and relatable so that they stuck. The discussions were not that useful in my opinion but that is very dependent upon your TA. However, the worksheets given in discussion proved to be very useful. I liked the fact that the homework was not graded because I could use the assignments for practice (I would do the problems then use the answer key to see what he was looking for in terms of format). Also if there was a problem that I could not figure out no matter how much I tried, I could always fall back on his answer key to point me in the right direction to start or learn how to do the problem entirely. Some might say that this ""defeats the whole purpose of homework"" but I would disagree saying that it made the homework less stressful and allowed me to learn something new rather than simply sitting there not knowing what to do. Overall his exams were very fair and were truly indicative of the content covered in class. Although he did not provide practice exams, reviewing the homework, worksheets, and lecture examples multiple times and ensuring that I was comfortable with those types of problems and the theory behind them was enough to do well. If you are on the fence about taking him, I would do it. If you attend his lectures, pay attention, and put in the work outside of class, you will do very well.",5,Fawzi Emad,2025-12-22T04:53:45.327596Z,2025,PlanetTerp,1,1.0
CMSC250_515,CMSC250,"Lectures are fast paced and can be boring at times but attend them and PLEASE listen to him when he says ""do the homework the day it's assigned"". The homework is not graded so not mandatory but it's so helpful and if you ever have questions, you can go to OH and get help. Overall, wonderful person and a great lecturer. The exams weighting is a lot and small mistakes can lose you lots of points (how I ended with a B+) but I had friends end with A+ since they didn't make the silly mistakes I made. Just put effort and you'll pass easily. Overall wonderful lecturer for this class. 10/10 would recommend and take him again if I could.",5,Fawzi Emad,2025-12-21T23:34:40.675372Z,2025,PlanetTerp,1,1.0
CMSC250_514,CMSC250,"teli is a pretty decent professor. 3 exams (2 midterms and 1 final). lecturing is alright, but overall lectures are pretty boring and hard to get through. quizzes are free grades and homeworks + exams are graded pretty strictly by TA's. shoutout to Shashaank who was genuinely the best TA ive ever had and probably will ever have. discussion is really what made this class for me and without it I probably would have done much worse with just Teli's lecturing. overall he's okay but you are probably better off with Fawzi.",3,Mohammad Nayeem Teli,2025-12-21T01:23:38.606101Z,2025,PlanetTerp,1,1.0
CMSC250_513,CMSC250,"Decent TA, could greatly improve with managing many students and ensuring that everyone gets equal time/attention. It seemed like there was favoritism to some students and/or that she was chatting with those students so she wouldn't have to help others like me. Normally I wouldn't mind this, I get being a TA can be tiring. It's just that I had missed a week of lectures due to falling badly ill, so I wanted to talk with a TA about how I could get back on track with the content. I told her all this and she told me I had to wait in line after which she chatted with two students at the same time for an half and hour before rushing through my questions in five minutes. Mind you, there were like four more students in line after me who were also waiting the whole time.",1,Phoebe Dainer,2025-12-20T19:08:08.451610Z,2025,PlanetTerp,1,1.0
CMSC250_512,CMSC250,"Decent professor. Definitely cares about what he's teaching an explains concepts really well. He is slightly slower and doesn't cover as much content as other professors though. Grade consists of weekly quizzes, homework, 2 midterms, and a final. Quizzes are pretty hit or miss, but eventually you get the hang of it. Personally, I felt the quizzes were harder than the exams cuz they kind of test you on trickier stuff. Homeworks are definitely hard but are good preparation for the exam in terms of what to expect. Start on them early and ask TAs about any questions you have to maximize your grade for them. Exams are pretty easy. If you just study for them, you're guaranteed a 90+. They are straightforward questions and even if you can't figure out a proof, you can reason your way to something to get most of the credit. Grading can be a bit harsh for homework assignments and sometimes the quizzes as well, but just submit a regrade or ask Teli and he can fix it. The final wasn't actually a final. It was just a third midterm. Only covered whatever we learned after the 2nd midterm. Was also about the same length as the other midterms, maybe slightly longer, but you get twice the amount of time. Overall, I thought it was a well ran class. Because it is a discrete math course, some of the things might not click immediately. But he records lectures so you can look back at them and if you go to his office hours, he is very open to answering any questions or doubts you have. I would definitely say Teli is a good option for 250",4,Mohammad Nayeem Teli,2025-12-18T20:04:39.702051Z,2025,PlanetTerp,1,1.0
CMSC250_511,CMSC250,"i'm decently lukewarm about teli. - his lecturing gave you the bare minimum in what you needed to know for hw and quizzes. his lectures can be a little wishy-washy within explanations - hw, discussion and quizzes were harder than the examples covered in lecture. had to spend a lot of time in OH figuring this out - exams were easy compared to the hw/discussions/quizzes. this is a redeaming quality of the class - TAs were a mess, regularly skipping OH, each TA would give you different answers to the same hw questions, partially like this because teli does not provide answer keys or grading guidelines to TAs - generally proof notes were sloppy, it makes it hard to figure out what is syntaxtically acceptable for an exam. grading felt random at times - recordings were a nice to have overall he is an okay professor, he get's the job done. 250 is generally taught a little bit confusingly, so if you're not a math person, plan to spend extra time in OH to figure this class out.",4,Mohammad Nayeem Teli,2025-12-10T01:30:19.756263Z,2025,PlanetTerp,1,1.0
CMSC250_510,CMSC250,"Great lecturer. Quizzes, homework, and discussions are all really helpful.",5,Fawzi Emad,2025-12-04T04:28:08.451282Z,2025,PlanetTerp,1,1.0
CMSC250_509,CMSC250,"Alright professor. Teaches well and goes in depth on topics. Exams and really easy, much easier than the quizzes and homework assignments. Pretty similar to the practice exams he provides in terms of difficulty. The only downside are the quizzes. They are pretty hit or miss, and you have study a good amount to do well on it. They are a pretty small part of your grade though so it isn't too bad. Homeworks aren't bad but can take time to complete, so start early. The questions are pretty difficult and the format of answers can be a bit abstract. Definitely to office hours to make sure your doing things correctly. Overall, the class isn't too bad. Lectures can be a bit boring or confusing, but just watch the lecture videos and you should be fine. He's a really nice person and does a good job in explaining concepts. Would definitely recommend for 250l",4,Mohammad Nayeem Teli,2025-11-24T02:29:36.791518Z,2025,PlanetTerp,1,1.0
CMSC250_508,CMSC250,"Very boring lectures and sometimes doesn't explain the reasoning behind his work. You'll going to be doing a lot of self teaching compared to other classes because sometimes he'll mention an important topic or thing you'll need to know and never mention it again and sometimes skip it if its a step he taught. What makes it better is the lecture slides sometimes have no direct lesson or topic you pull out by looking at it. Instead you will need to go to his scanned pdf file of work done in class and scroll to find your answer you were hoping to get (Or sit there and open up the panapto recording and scroll through the hour and 15 minute video). Quizzes are relatively easy and thanks to the TA for babying our class or most would've struggled. The midterms are also really not like the exam or home works. They are a step above of what he'll teach or go over in class, some of it is already tricky but I really do not feel like spending hours everyday reteaching things that I need to get taught, not what I signed up. Takeaway: Knowledgeable dude but also so boring. Teaches like you already know all of the material. Do not take Teli for 250 unless you're into self teaching yourself a lot.",2,Mohammad Nayeem Teli,2025-11-18T04:15:11.503708Z,2025,PlanetTerp,1,1.0
CMSC250_507,CMSC250,Max when I catch you!!! Do not take this class with him I'm begging you. He is the most unserious professor I have come across. And yeah he's funny... i guess! But really and truly just take another professor it will save you the headache. A hard class like this you need a serious professor and max is not it I fear...,1,Maksym Morawski,2025-11-16T21:45:00.124330Z,2025,PlanetTerp,1,1.0
CMSC250_506,CMSC250,"CMSC250 is meant to be your introduction to proofs and mathematical rigor in Computer Science and I did not get that at all from this class. Lecture was relatively easy to follow and he was an engaging lecturer. However, he hand-waved a lot of things that I felt shouldn't have been handwaved. For example, we never really did structural induction like Fawzi's class did, instead he just kind of gave an outline of what it would look like. He is also a bit disorganized and him and his TAs were all five minutes late to one of our exams. There was a proof on our first exam that was unlike anything we had done up to that point which was rather annoying. Overall his class was fine, but I would recommend taking a different professor for 250 if Maksym is one of the options. His class may be easier to get a higher grade in, but it will come back to bite you when you have to write proofs for other classes in the future.",3,Maksym Morawski,2025-10-20T16:36:33.342207Z,2025,PlanetTerp,1,1.0
CMSC250_505,CMSC250,"I don't get the hate with Fawzi. I followed his conventions and copied his style for all the proofs we did and I always received good grades. He can grade harshly, one of my friends definitely experienced that, I think it just depends on whether you fully understand the subject and how to do the proof properly. As long as you stay on top of things, you'll be fine, and he makes it pretty easy to do that. It helps to write your proofs the way he demonstrates in class. I do recommend going to every lecture, he shows useful examples, explains things well, and makes the classes interesting and funny. I recommend taking him for any course that you can.",5,Fawzi Emad,2025-07-26T23:28:55.550816Z,2025,PlanetTerp,1,1.0
CMSC250_504,CMSC250,"i literally loved his class, but thats coming from someone who just loves riddles tbh, because i know our final hurt hella people who didnt know what was happening since everything was so vague also he does not curve or drop at ALL so expect your grade to be your grade imma be honest i took a makeup once and our TA didnt even show up til 1.5hours later which was kinda annoying but honestly its very passable",5,Maksym Morawski,2025-07-20T19:54:41.395730Z,2025,PlanetTerp,1,1.0
CMSC250_503,CMSC250,"I do NOT recommend taking 250 with Teli. I got a decent grade, but I seriously don't know what I'm doing. I went to a couple of 250 lectures given another professor and it was so much better. The other class actually held my interest and now I understand what 250 is supposed to be like. Teli's version of 250 is more like a middle school class than a course at a university. I wish I had taken somebody else.",1,Mohammad Nayeem Teli,2025-06-19T21:26:56.582560Z,2025,PlanetTerp,1,1.0
CMSC250_502,CMSC250,"Fawzi is a solid lecturer, and he does a great job of preparing you for the higher level courses. Even though I'm not a strong math student, I feel like I now have a firm grasp of this material, especially writing proofs. Fawzi made it very clear what you needed to know for the exams, and the grading was pretty relaxed. Overall, this was a great class and I'd recommend Fawzi for any class you can take with him. As long as you put the effort in, you'll get a decent grade and you'll feel confident moving forward.",5,Fawzi Emad,2025-06-19T21:12:42.347072Z,2025,PlanetTerp,1,1.0
CMSC250_501,CMSC250,"40% hw grade + 10% discussion grade so u essentially cannot fail, and pretty good lecturer when hes not realizing that his slides are completely wrong lmao. idk if this is good or bad but u can get by comfortably with almost never studying",3,Maksym Morawski,2025-06-06T14:12:54.548686Z,2025,PlanetTerp,1,1.0
CMSC250_500,CMSC250,"He'll lure you in with a 40% homework grade (it's graded harshly), a 10% discussion grade(only free part of the course), and low weighted midterms and finals. The midterms were really bad, especially the first one. He never makes clear what's going on in the course. Nobody knew what the cutoffs for an A, A-, B+, ect were. Extra credit is almost worthless (0.05% per). He was extremely disorganized for all his lectures, he was late for 2 or maybe all 3 midterms so we lost valuable time (compensated with 0.5 extra credit points on a 32 point midterm). That being said. He's a chill guy and explained concepts in a really fun way. I liked his laid back approach focusing on more of the conceptual aspect as opposed to something more stingy on format (like Fawzi). If it weren't for the above issues he'd get 4 stars.",2,Maksym Morawski,2025-06-04T06:36:52.071143Z,2025,PlanetTerp,1,1.0
CMSC250_499,CMSC250,"Fawzi was absolutely fantastic! He definitely expects students to come to the lectures, and it was so worth it! (Isn't that what we're paying for?) The lectures were fun and he made everything super easy to understand. Fawzi really cares about his students and does everything he can to make sure that they are really learning and not just going through the motions. He's preparing us for harder courses later (like 351). The solutions to the homework questions were always posted online, and we had plenty of materials to study (homework, worksheets from the discussion classes, and the lecture examples). He also gave out very high grades! Fawzi was amazing and I highly recommend him for any class he teaches!",5,Fawzi Emad,2025-06-03T14:52:48.689729Z,2025,PlanetTerp,1,1.0
CMSC250_498,CMSC250,"The class is pretty easy as long as you pay attention in lecture. However, paying attention during lecture is difficult. Although his explanations were very good and he was a good lecturer, not having lecture videos made it really hard to fully grasp everything. I understand that he does not record lectures because he wants people to come to class but I feel like if he recorded his lecture, exam scores (especially exam 3) would have been much higher. He also does not post any practice exams which he says is because he does not want students to only memorize the exams instead of actually studying.",2,Fawzi Emad,2025-06-02T18:16:55.722606Z,2025,PlanetTerp,1,1.0
CMSC250_497,CMSC250,"Did not like his teaching style. Old-school ""come to lectures"" method is annoying, especially with him not uploading answers to half of the lectures for the problems. Sign up for him only if you are ok with never seeing an answer key to practice problems.",2,Fawzi Emad,2025-05-31T01:11:40.861362Z,2025,PlanetTerp,1,1.0
CMSC250_496,CMSC250,My goat. Excellent and engaging lecturer and the homeworks tbh prepared me for the exam so well I never had to study anything else. The quizzes initially caught me off guard and I flunked the first few - I strongly encourage you to review the homeworks because he basically pulls the quiz problems directly from them. Course definitely intimidated me but he taught it in a way that made the information click really fast and stay relevant throughout the course. Honestly 250 with Fawzi was my favorite course yet.,5,Fawzi Emad,2025-05-29T23:32:09.243998Z,2025,PlanetTerp,1,1.0
CMSC250_495,CMSC250,"Excellent lecturer, but not much else going for him. Abysmal grading system throughout the semester. If I took him again I would spend more time preparing for exams.",4,Fawzi Emad,2025-05-29T17:27:05.013296Z,2025,PlanetTerp,1,1.0
CMSC250_494,CMSC250,"Fawzi might be the best professor I have ever had honestly. Coming into the class, the content seemed to be pretty intimidating, but he taught in a way that made everything stick completely. The grading was broken down simply by just quizzes and exams. I felt the exams were really easy, legit just testing if you understood the fundamentals of the topics he taught, with no real curveballs. Final was a bit harder, but that is to be expected. I will say though, lectures were pretty boring, because he would basically spend the entire time doing a bunch of practice problems, but I found this to actually be super helpful as I just learnt a lot more this way personally. Though, this made discussion virtually pointless, there would basically just be a worksheet, and thats about it. As for the quizzes, fawzi's policy would be that there may or may not be a quiz during discussion, as an effort to motivate people to go. But, this just basically turned into a lot of people coming just during the last 20 min of class, because quizzes would always occur during that time. As for Fawzi himself, some have said that he says some weird things during class (which he kinda does), but this didn't really affect me too much. Other than that, the way he taught just really stuck with me, and I felt like he really set us up well for the exams (averages were pretty high too). Definitely would recommend for this class.",5,Fawzi Emad,2025-05-29T16:33:19.653522Z,2025,PlanetTerp,1,1.0
CMSC250_493,CMSC250,"I'm a weirdo who watches all my YouTube videos at 2x speed. Because of that, I found the pace Fawzi went at to be perfect for me. Doesn't record lectures. Otherwise, I found him to be a great professor who's passionate about the subject, but I recognize he might not be the best fit for everyone.",5,Fawzi Emad,2025-05-27T20:48:38.658627Z,2025,PlanetTerp,1,1.0
CMSC250_492,CMSC250,"Fawzi is overall a very good professor. He makes his lectures fairly engaging and mostly I am able to follow. Don't be deterred by the ""pop quizzes"" in discussion. If you do the homework's and review his in class examples through out the semester (as opposed to cramming for exams), you will get 20/20 on most if not all of the quizzes. His exams are extremely fair. Sometimes on the homework there are quite difficult problems but these don't appear on quizzes/exams. Overall definitely take him if you can.",5,Fawzi Emad,2025-05-27T19:41:31.851316Z,2025,PlanetTerp,1,1.0
CMSC250_491,CMSC250,"Great professor! I thought I would hate this class, but it was actually my fav last semester. His quizzes and exams are all pretty easy as long as you study what he covered in the lectures. He gave out pretty high grades on everything except Exam 3. All the other exams were graded very easily. Fawzi is pretty entertaining to listen to and I actually looked forward to this class. Can't say the same for 216. :-(",5,Fawzi Emad,2025-05-27T13:38:08.686988Z,2025,PlanetTerp,1,1.0
CMSC250_490,CMSC250,Bro's gotta work on his organization,2,Maksym Morawski,2025-05-25T14:13:45.499595Z,2025,PlanetTerp,1,1.0
CMSC250_489,CMSC250,"This class was soo interesting. Loved it. He's a good professor. I definitely could've gotten an A, but his grading really messes u up. Each exam was out of 50 points so 1 simple probability question (10 points) wrong would literally bring you down to a 90%. My fault for getting a 10/20 on a quiz though. Like his exams are relatively easy BUT if u get something wrong you're lowkey done for. There are ""pop quizzes"" but honestly just expect a quiz every discussion or ask a friend. Take Fawzi! he's not so bad. He has a thing for telling us he's unprepared for class or doesn't wanna be there pretty often though lmao.",5,Fawzi Emad,2025-05-25T05:10:01.609010Z,2025,PlanetTerp,1,1.0
CMSC250_488,CMSC250,"Maksym seems to be a very chill, albeit lazy, professor. The workload in his class is quite small, and he has a GOATED grading system with 40% homework, 10% discussions, and 50% exams. Do well on the hmws so that even if you mess up on the exams, your grade isn't going to sink like the Titanic",3,Maksym Morawski,2025-05-24T19:31:24.514122Z,2025,PlanetTerp,1,1.0
CMSC250_487,CMSC250,"Nice guy, but BORING! I stopped coming to class because I just couldn't take it any more. I can't say I learned much. I don't recommend him for CMSC250.",1,Mohammad Nayeem Teli,2025-05-24T13:59:49.961246Z,2025,PlanetTerp,1,1.0
CMSC250_486,CMSC250,"Fawzi is the best professor in the C.S. department, hands down! I actually enjoyed going to this class. There are a lot of quizzes, but they were pretty easy. The tests were fair and not too long. Take any class with him that you can!",5,Fawzi Emad,2025-05-24T13:56:03.449900Z,2025,PlanetTerp,1,1.0
CMSC250_485,CMSC250,"There’s no transparency about grading at all, he just put in final grades without even mentioning what the cutoffs would be, without adding in all the extra credit and without even telling us that they would be imported into testudo. This is just one example of the lack of transparency and the lateness of grading in this class.",1,Maksym Morawski,2025-05-24T11:58:22.544487Z,2025,PlanetTerp,1,1.0
CMSC250_484,CMSC250,"disorganized but!!! he is humble enough to admit to when he is wrong and he works with you to succeed, and he's super chill and so kind",4,Maksym Morawski,2025-05-24T05:38:26.860985Z,2025,PlanetTerp,1,1.0
CMSC250_483,CMSC250,"Fawzi is clearly really passionate about math and his enthusiasm makes the lectures pretty fun and engaging, imo. He's a good lecturer that communicates concepts pretty well, but he does go REALLY fast - fast to the point where you can't really take notes and absorb what he's saying at the same time. I think my biggest gripe about this class was the lack of resources and the way exams and quizzes were handled. Firstly, the lecture slides are super bare bones, to the point where you're kind of screwed if you miss class for whatever reason. Plus, he lectures so fast that it's hard to take detailed notes sometimes to fill in whatever is missing from the slides. This issue wasn't a big deal for some things like the proofs, where he gives us a lot of examples, but was a major problem in the probability unit. He also never provided the answers to the discussion worksheets, which were pretty important for studying for quizzes and exams (especially probability). Secondly, exams are super short, which might sound good at first, but a single mistake can cost a large chunk of your grade on the exam. Lastly, POP QUIZZES. These were by far the most annoying aspect of the class. You basically have to expect a quiz during every discussion. My discussion TA wasn't very good, so this made going to discussion even more painful.",3,Fawzi Emad,2025-05-24T05:15:28.151943Z,2025,PlanetTerp,1,1.0
CMSC250_482,CMSC250,"Not a bad professor overall. Biggest con is that his lectures tend to be very disorganized. Other than that, his exams are fair and his grade breakdown is reasonable (40% homework, 10% discussion, 50% exams). His exams also contain more or less what he covers in lecture, so as long as you look at his notes or go to lecture you will be fine for the exams (the first exam did have a question that he didn't cover in class, but he later went back and curved it). Final was just a bunch of old problems that people didn't do well on in past midterms, which was a grade boost. One thing to note is that if you really do care about learning discrete math, I wouldn't take Max. His proofs are disorganized and lack structure, so if you'd like to learn how to write formal proofs I would stay away.",4,Maksym Morawski,2025-05-23T20:52:45.717884Z,2025,PlanetTerp,1,1.0
CMSC250_481,CMSC250,"Max is a decent professor. His lectures were mainly discussing content and then doing lots of practice problems. Discrete math can be somewhat hard to teach as sometimes as a student you just have to get it. So honestly, he did a pretty good job at teaching content. My main complaint was the lack of consistency with grading and feedback from the TA's. The head TA Josh was very good, however. So ultimately, Max is a good professor. Just be prepared for some bumps in the road, but in the end, it'll all work out.",4,Maksym Morawski,2025-05-23T05:57:32.573800Z,2025,PlanetTerp,1,1.0
CMSC250_480,CMSC250,"It's funny how the reviews for Fawzi are so divided! Let me make this easy for you: If you want to learn the CMSC250 material, then you 100% want to take Fawzi's class! He is the best lecturer (best teacher) I've ever seen. He's engaging, inspiring, and at times hilarious! If you're lazy or just not a good student and you want to pass CMSC250 without doing any work, without coming to class, and without learning anything, then he is not your guy. People are whining because Fawzi expects them to actually put in some effort! Maybe switch your major. Upper level classes are gonna be a lot worse. It's not really that hard to get an A in this class. You need to come to all the lectures, study the things he says are important, finish all the worksheets that are given out in the discussions, and keep up with the homework questions (which are not graded). The questions on quizzes and exams are totally reasonable and the grading is fair. The exam medians were always over 80%. He also gave quizzes that were super easy and totally predictable (if you've been keeping up). At the end of the semester he posted an announcement with the final grade distribution: 31% got an A+/A/A- 34% got a B+/B/B- 25% got a C+/C/C- 10% were D+/D/F What's the problem? This was my favorite class so far at UMD. I went in knowing nothing about how to write a proof and honestly, now I kind of feel like an expert at it!",5,Fawzi Emad,2025-05-23T00:16:03.640615Z,2025,PlanetTerp,1,1.0
CMSC250_479,CMSC250,"Max is genuinely a very disorganized professor, his lectures at the beginning of the semester started off with lots of mistakes, errors, and he tends to go through material a lot quicker than necessary. Closer to the middle of semester he started getting better for lectures but it always felt like he came in unprepared for what he was going to teach and as if he didn't even review the slideshow he would be putting on the screen. Additionally there was a huge lack of timely completion for our homeworks and exams and it constantly felt like we were guessing what our grade in the class was. Piazza responses from the instructors were also so limited and it felt like the TAs also had no idea what was going on. Most of them barely responded to questions in Piazza. Grading: Pros: - very good weight distribution where 50% of the grade from discussion worksheets and homework - 3 exams and a final was nice because each exam was less weight (12%, 12%, 12%, 14%) - Extra credit (.05%) for things such as piazza posts, every 3 lecture notes and in class practices Cons: - exams were all over the place, with the first two exam averages being in the 70's range - first exam had a question that Max wasn't even able to fully solve in lecture - homework grading was much harsher than expected considering in lecture Max would often skip steps that the homeworks expected us to provide",2,Maksym Morawski,2025-05-22T18:08:15.912914Z,2025,PlanetTerp,1,1.0
